,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
6/27/2012 12:00,1.4233,3.4003,3.9286,4.2432,4.3064,219.9958,220.0825,220.166,219.9945,220.1794,309.791,972.3476,799.009,209.2406,6.897
6/27/2012 13:00,1.573,3.7878,4.3807,4.6865,4.7545,220.2856,220.5012,220.7232,220.3646,220.5465,310.6675,971.5183,800.4364,208.3007,6.897
6/27/2012 14:00,1.8545,4.5661,5.3018,5.6089,5.7172,222.9241,222.9928,223.0595,222.391,222.4696,311.4675,916.0435,793.1931,199.1161,9.609
6/27/2012 15:00,2.161,5.5125,6.4402,6.7578,6.9219,227.2981,227.1925,227.0854,226.4103,226.3829,311.8024,803.7178,762.3383,186.6165,22.557
6/27/2012 16:00,2.3346,6.1604,7.2398,7.5908,7.7991,228.8846,228.8964,228.9073,228.3926,228.3429,311.1961,650.9907,720.2747,164.1805,37.208
6/27/2012 17:00,2.2465,6.1234,7.2376,7.6202,7.8861,228.9571,228.9311,228.8996,228.528,228.416,309.3963,465.1998,638.0031,134.9638,40.069
6/27/2012 18:00,1.9988,5.6846,6.7713,7.2356,7.5705,229.2372,229.2767,229.3169,228.8138,228.5308,308.4308,267.1054,496.7473,97.4624,59.207
6/27/2012 19:00,1.5334,5.1891,6.3739,6.9783,7.5095,231.7841,232.097,232.4185,231.3038,230.7072,306.7768,99.0692,260.1455,46.5341,76.631
6/27/2012 20:00,1.0831,4.663,5.9767,6.7747,7.5383,233.9093,234.8846,235.8786,234.7941,234.4898,304.4303,13.6224,52.0202,9.3265,76.631
6/27/2012 21:00,0.8466,4.188,5.5029,6.4798,7.3468,231.9378,233.9911,236.0812,236.2551,236.8867,302.1712,0,0,0,76.106
6/27/2012 22:00,0.6588,3.6873,4.9517,5.8806,6.7292,231.6983,234.3586,237.0701,238.244,239.6251,299.2649,0,0,0,75.454
6/27/2012 23:00,0.4138,3.0326,4.2713,5.088,5.898,233.3936,237.1533,240.987,244.5872,247.4015,297.8938,0,0,0,71.386
6/28/2012 0:00,0.4884,2.7284,3.6609,4.2364,4.9324,227.806,234.9926,242.329,249.7963,255.4254,297.0028,0,0,0,33.782
6/28/2012 1:00,0.4573,2.255,2.9607,3.3124,3.9207,222.1221,235.0308,248.2089,260.7651,269.4336,296.5345,0,0,0,27.747
6/28/2012 2:00,0.3911,1.8319,2.3842,2.6661,3.2353,216.0188,235.2737,254.9213,271.5646,282.5734,295.95,0,0,0,27.747
6/28/2012 3:00,0.334,1.3173,1.6619,1.8957,2.3901,191.6362,221.1605,251.2906,275.3508,290.0362,295.4074,0,0,0,27.747
6/28/2012 4:00,0.395,0.942,1.0881,1.1323,1.4208,151.7811,185.6848,220.2844,268.9961,289.6012,295.0049,0,0,0,27.747
6/28/2012 5:00,0.5178,1.0863,1.2256,0.6374,0.7239,127.7011,148.3101,169.3408,95.0025,289.6733,295.0452,16.2723,56.6667,10.7533,29.564
6/28/2012 6:00,0.3032,1.1353,1.4217,0.8588,0.7466,119.9729,138.1888,156.7775,125.5219,115.2254,294.5101,106.2931,267.762,49.6841,28.007
6/28/2012 7:00,0.1916,0.8701,1.1252,0.8529,0.8725,140.9008,147.3399,153.9079,141.1548,134.6474,295.8956,276.9229,501.3016,100.6914,24.932
6/28/2012 8:00,0.2911,0.6696,0.7666,0.779,0.827,170.9949,168.9553,166.8745,159.9317,153.0467,299.7767,470.8381,627.1579,141.1526,21.426
6/28/2012 9:00,0.3976,0.8556,0.9707,1.0044,1.0146,188.2444,187.2424,186.2134,186.085,185.0139,301.8245,653.9086,704.6074,170.9865,11.956
6/28/2012 10:00,0.4362,0.9379,1.0626,1.1304,1.1413,209.7921,210.6175,211.4615,211.7918,211.9796,305.5124,807.8857,756.8265,190.2563,3.889
6/28/2012 11:00,0.6546,1.4459,1.6477,1.7515,1.7797,224.2106,225.2815,226.3783,226.8006,227.2441,307.0581,918.0619,789.0326,201.7012,1.432
6/28/2012 12:00,1.0551,2.4447,2.8066,2.9441,3.0213,230.7504,231.5702,232.4014,232.3366,232.5505,308.1631,974.8418,804.1454,206.9917,1.432
6/28/2012 13:00,1.5229,3.6693,4.2441,4.3906,4.5341,231.0489,231.7078,232.3869,232.3395,232.442,308.8971,975.0021,807.0916,205.4795,1.432
6/28/2012 14:00,1.9028,4.7481,5.5246,5.6476,5.8664,232.6994,233.258,233.8302,233.7763,233.8822,310.0284,917.8945,796.8646,197.6932,1.432
6/28/2012 15:00,2.15,5.5038,6.435,6.5028,6.7914,233.9419,234.5501,235.1768,235.209,235.3766,309.9335,807.7659,771.234,183.5851,2.804
6/28/2012 16:00,2.2628,5.9416,6.9771,6.9933,7.3537,234.2626,234.9249,235.5987,235.8783,236.1417,309.021,653.3001,725.0772,162.5243,5.204
6/28/2012 17:00,2.2314,6.0547,7.1509,7.146,7.5535,232.4174,233.1751,233.9518,234.4657,234.8203,307.2857,467.8253,648.0413,133.374,20.266
6/28/2012 18:00,2.0858,5.9909,7.1472,7.199,7.7143,228.3483,229.2848,230.2466,231.1183,231.5374,306.1136,271.265,513.6228,95.0936,25.129
6/28/2012 19:00,1.7264,5.7245,7.0049,7.3713,8.1881,221.5254,222.9691,224.4419,227.0556,228.0027,304.6731,100.3696,268.0361,46.095,28.399
6/28/2012 20:00,1.3634,5.4933,6.9593,7.3417,8.3181,215.6983,218.3299,221.0131,227.281,229.7104,302.4033,13.8105,54.5549,9.2699,27.747
6/28/2012 21:00,1.1218,5.0527,6.5289,6.6695,7.5858,208.4115,212.9241,217.5332,228.571,233.5567,300.5214,0,0,0,27.747
6/28/2012 22:00,0.8207,4.2772,5.6708,5.7627,6.5217,214.8088,220.5583,226.4242,239.0458,246.1966,298.3502,0,0,0,27.747
6/28/2012 23:00,0.5373,3.5004,4.8296,4.9618,5.7039,228.3486,237.3719,246.5809,259.7744,268.3373,297.3409,0,0,0,27.747
6/29/2012 0:00,0.45,3.248,4.5628,4.7468,5.4841,246.2443,256.2606,266.4808,277.8886,286.0344,296.5074,0,0,0,27.05
6/29/2012 1:00,0.4517,3.2841,4.6188,4.757,5.4953,260.105,270.01,280.1115,289.7321,296.8513,296.0361,0,0,0,25.762
6/29/2012 2:00,0.4496,3.2184,4.5146,4.6631,5.3428,264.5575,274.8607,285.3733,293.9848,301.009,294.8725,0,0,0,25.762
6/29/2012 3:00,0.4298,3.0607,4.2892,4.4338,5.0532,262.9632,273.5744,284.4026,293.7228,301.0607,294.2225,0,0,0,25.939
6/29/2012 4:00,0.4168,2.9627,4.1507,4.2863,4.8417,266.3519,276.7092,287.2738,296.4722,303.8945,294.0548,0,0,0,28.776
6/29/2012 5:00,0.4141,2.9428,4.122,4.2827,4.8094,275.6001,285.1451,294.8852,303.6771,310.9434,293.5359,16.1418,58.5149,10.5202,29.011
6/29/2012 6:00,0.7162,3.0999,3.9783,4.1343,4.631,286.3482,294.3205,302.4527,311.1805,318.3843,294.071,107.6174,279.1527,48.4614,25.359
6/29/2012 7:00,0.9607,2.5894,3.0558,3.4215,3.717,307.9465,310.5831,313.275,318.2426,321.8412,295.34,281.1879,523.5381,97.2259,22.955
6/29/2012 8:00,0.804,1.9701,2.2859,2.4506,2.5549,305.971,308.0058,310.0795,311.6609,313.2552,298.2242,477.9431,653.7002,134.8349,12.779
6/29/2012 9:00,0.7086,1.6518,1.8972,2.0381,2.0919,284.3562,286.0682,287.8174,289.5312,290.8479,299.2628,664.1581,733.3314,162.1052,4.398
6/29/2012 10:00,0.4505,0.9724,1.1015,1.1556,1.1666,261.2223,263.985,266.8046,270.4988,272.6819,301.5966,820.183,785.0046,180.1924,2.729
6/29/2012 11:00,0.8889,2.0279,2.322,2.4355,2.4669,249.9376,251.0652,252.2136,253.2197,254.031,302.7038,931.8092,816.2151,191.1572,1.432
6/29/2012 12:00,1.2252,2.8702,3.3038,3.485,3.5444,247.3766,248.2448,249.133,249.623,250.1289,303.6622,989.5626,831.15,196.2006,1.432
6/29/2012 13:00,1.4839,3.5588,4.1129,4.333,4.4255,245.7091,246.552,247.4087,247.8121,248.2396,304.2283,988.4992,831.5131,195.7978,1.432
6/29/2012 14:00,1.7181,4.2145,4.8891,5.1466,5.2698,247.4803,248.2028,248.9361,249.4155,249.8555,305.2132,928.8037,817.5306,189.8724,1.432
6/29/2012 15:00,1.883,4.7182,5.4959,5.7649,5.9206,249.4069,250.2859,251.1852,251.8052,252.3467,305.5173,815.4907,787.4166,178.0056,1.432
6/29/2012 16:00,1.8888,4.8077,5.6154,5.8633,6.0355,249.886,251.0021,252.1369,252.9898,253.7024,305.4394,658.197,737.1428,159.0381,3.592
6/29/2012 17:00,1.8305,4.7529,5.5699,5.7819,5.9689,248.294,249.7006,251.1372,252.1582,253.0576,304.4575,470.9278,657.5943,131.3533,12.779
6/29/2012 18:00,1.7788,4.8344,5.7114,5.9131,6.142,241.9206,243.4701,245.0513,246.2854,247.3155,303.3577,273.4913,522.6446,94.075,23.683
6/29/2012 19:00,1.5014,4.9658,6.0743,6.406,6.8812,229.6364,231.443,233.2909,236.5097,238.3045,301.971,101.5777,275.3875,45.705,29.511
6/29/2012 20:00,1.2756,5.2337,6.6508,6.8575,7.4621,219.94,223.2232,226.5738,233.0561,236.9326,300.0507,13.9944,57.1855,9.1953,28.721
6/29/2012 21:00,1.0437,4.8153,6.2483,6.3384,6.944,215.9368,220.9206,226.008,235.8878,242.374,298.5505,0,0,0,26.847
6/29/2012 22:00,0.7758,4.0562,5.382,5.5815,6.1476,219.414,226.2217,233.1684,243.5958,251.8434,296.4235,0,0,0,25.762
6/29/2012 23:00,0.5312,3.3837,4.6486,4.8662,5.4177,230.8381,239.5073,248.3535,259.5032,269.1603,295.5243,0,0,0,25.762
6/30/2012 0:00,0.5099,3.3724,4.6662,4.9222,5.48,244.3319,253.7017,263.264,272.491,281.5403,294.5303,0,0,0,23.43
6/30/2012 1:00,0.5885,3.5675,4.8575,5.2166,5.8201,262.09,270.2215,278.521,286.3963,293.8251,294.6223,0,0,0,23.43
6/30/2012 2:00,0.6295,3.6666,4.9595,5.3937,6.0281,276.8619,284.2385,291.7715,298.7372,305.0995,293.5818,0,0,0,23.43
6/30/2012 3:00,0.6576,3.7345,5.028,5.5072,6.1504,289.3106,296.2384,303.3066,309.3406,314.9149,293.0931,0,0,0,24.036
6/30/2012 4:00,0.6537,3.6927,4.9673,5.4682,6.0757,296.9899,303.7824,310.7114,316.0571,321.1813,292.3606,0,0,0,25.549
6/30/2012 5:00,0.7109,3.8129,5.0821,5.6295,6.2288,304.8743,310.922,317.0914,321.7978,326.3386,291.9589,15.7919,57.6471,10.3433,24.221
6/30/2012 6:00,0.947,3.9514,5.0353,5.7155,6.346,313.8359,318.8198,323.9074,328.037,331.9443,292.1489,106.3188,275.8066,48.2666,23.43
6/30/2012 7:00,1.2961,3.6793,4.3806,4.9264,5.2925,328.694,330.215,331.7703,333.4814,335.0678,293.1386,279.3958,519.82,97.2433,13.659
6/30/2012 8:00,1.1688,3.0144,3.5288,3.8585,4.0249,328.8536,329.8878,330.9401,331.9019,332.5483,295.9927,476.8123,653.0146,134.583,6.976
6/30/2012 9:00,0.9857,2.4034,2.7846,3.0217,3.1224,316.7623,317.8301,318.9157,319.7457,320.3694,297.233,665.4695,738.4503,160.2647,2.249
6/30/2012 10:00,0.7551,1.7326,1.9863,2.144,2.2035,297.7425,299.4917,301.2814,302.4319,303.4403,299.2199,821.5787,789.8141,178.4705,1.378
6/30/2012 11:00,1.1514,2.7098,3.1209,3.3567,3.4265,280.1896,281.4967,282.8352,283.536,284.4143,300.1236,932.0225,817.6131,190.4981,1.34
6/30/2012 12:00,1.4437,3.4861,4.034,4.3455,4.4333,276.7506,277.7549,278.7762,279.2648,279.9851,300.9867,988.6639,830.2923,196.4472,1.34
6/30/2012 13:00,1.6209,3.9626,4.5934,4.9491,5.0548,280.0314,280.9734,281.9282,282.4011,283.0869,301.497,987.1032,829.4823,196.5202,1.34
6/30/2012 14:00,1.7584,4.3845,5.1007,5.4969,5.6287,285.6957,286.6776,287.6779,287.9803,288.6453,302.6335,928.3557,816.8131,190.0963,1.378
6/30/2012 15:00,1.8339,4.6601,5.4399,5.8535,6.019,291.6981,292.6807,293.6831,293.8532,294.5489,303.1933,821.6542,801.1403,173.905,1.432
6/30/2012 16:00,1.8,4.6197,5.4045,5.8091,5.9846,294.5366,295.6952,296.8856,296.6311,297.382,303.1846,647.2646,698.0291,169.403,2.804
6/30/2012 17:00,1.7656,4.6687,5.4886,5.8678,6.0668,295.0929,296.232,297.399,296.8046,297.6399,302.7769,452.8261,601.5395,146.4912,11.956
6/30/2012 18:00,1.6779,4.6026,5.4465,5.7812,6.0021,297.1407,298.3819,299.6464,298.8675,299.834,302.4163,271.8798,515.5165,94.8283,21.477
6/30/2012 19:00,1.3818,4.5449,5.554,5.848,6.1728,293.8514,295.2896,296.7627,296.677,298.1264,301.4953,100.165,264.7144,46.174,25.421
6/30/2012 20:00,1.0415,4.6554,6.0094,6.4342,7.0287,291.9229,294.729,297.5878,299.3428,302.4826,299.5741,13.5547,51.1207,9.345,31.269
6/30/2012 21:00,1.1263,5.1422,6.6608,7.2903,8.029,303.7158,306.502,309.3479,310.8564,313.8649,298.6047,0,0,0,29.041
6/30/2012 22:00,1.2797,5.5763,7.1631,7.8859,8.5774,305.7132,308.125,310.5846,311.6047,314.0509,297.165,0,0,0,26.548
6/30/2012 23:00,1.5087,6.1585,7.8194,8.7507,9.5014,311.2678,313.1006,314.9737,315.9556,317.7008,296.5258,0,0,0,22.065
7/1/2012 0:00,1.6651,6.4818,8.1608,9.2116,9.9469,317.5516,319.0528,320.5871,321.6055,322.9922,295.5706,0,0,0,23.554
7/1/2012 1:00,1.5643,6.1371,7.7394,8.7425,9.4686,323.7059,325.1772,326.6771,327.8243,329.1665,294.4815,0,0,0,23.554
7/1/2012 2:00,1.2654,5.2682,6.7131,7.6333,8.3507,327.0635,328.9532,330.8828,332.6007,334.1963,292.8946,0,0,0,23.554
7/1/2012 3:00,1.1259,4.8797,6.2609,7.1525,7.8669,324.9075,327.2501,329.6408,331.9293,333.9062,292.4612,0,0,0,23.554
7/1/2012 4:00,1.0302,4.6211,5.9665,6.8971,7.6454,328.0149,330.2802,332.5906,334.9124,336.9569,291.7542,0,0,0,23.554
7/1/2012 5:00,0.8194,4.0852,5.3747,6.2794,7.0357,333.8222,336.6525,339.5433,342.4083,344.8189,291.0238,15.7694,61.2636,10.0648,23.867
7/1/2012 6:00,0.839,3.774,4.8738,5.7377,6.509,336.6807,340.7681,344.9396,348.7551,351.7852,291.2853,107.2762,286.1108,47.295,23.554
7/1/2012 7:00,1.2026,3.4768,4.1527,4.8888,5.5061,347.7713,349.1527,350.5629,353.2691,355.7151,292.3867,282.3349,535.7058,94.8048,16.974
7/1/2012 8:00,1.1929,3.145,3.6956,4.0944,4.3333,355.4202,356.0662,356.7258,357.531,354.5323,295.6604,481.0752,670.0795,130.7034,5.1
7/1/2012 9:00,1.1392,2.8947,3.3806,3.7253,3.8961,9.1003,6.9533,4.7668,5.1358,5.4813,297.4233,668.6775,749.3026,157.0962,2.804
7/1/2012 10:00,1.0971,2.7145,3.1547,3.462,3.5931,11.9633,12.5028,13.0493,13.3492,13.5056,299.6676,825.6551,799.556,174.9868,1.432
7/1/2012 11:00,1.1802,2.9276,3.4034,3.7105,3.8427,11.6867,11.8721,12.0635,12.2547,12.3655,300.7308,938.0088,829.7038,186.0302,0
7/1/2012 12:00,1.1069,2.731,3.1713,3.4659,3.5926,9.0396,9.2005,9.3583,9.5533,9.7822,301.8185,996.351,844.1693,191.1748,0
7/1/2012 13:00,1.0924,2.6982,3.1332,3.4354,3.5565,6.9726,7.1982,7.4269,7.7104,7.998,302.7322,995.5861,844.4751,190.876,0
7/1/2012 14:00,1.0315,2.5601,2.9763,3.2748,3.3888,34.8448,203.7559,8.7734,160.094,9.3149,304.294,934.4388,828.1043,186.0009,0.077
7/1/2012 15:00,0.9845,2.4421,2.8387,3.1268,3.2397,355.0171,355.3729,355.7388,356.1662,356.4685,304.8157,811.2396,776.5312,181.4452,1.432
7/1/2012 16:00,1.0047,2.5164,2.9288,3.2192,3.3378,350.7611,351.3879,352.0279,352.269,352.6365,304.8765,643.9888,698.7695,170.106,2.805
7/1/2012 17:00,0.9966,2.5514,2.9836,3.2646,3.4013,354.7208,355.4773,356.2508,355.7177,356.1198,305.0837,428.2045,487.8742,164.9016,19.134
7/1/2012 18:00,0.9151,2.4841,2.9347,3.2008,3.3461,157.8832,159.0181,160.1739,158.6498,159.1437,304.3742,239.3856,379.9447,121.2079,23.554
7/1/2012 19:00,0.3469,1.6113,2.0935,2.4386,2.6863,124.4023,135.5727,146.9665,148.3677,151.7457,303.4144,102.4005,280.5982,45.3689,30.283
7/1/2012 20:00,0.9858,2.4095,2.7929,2.7116,2.8596,323.0419,224.0589,123.0506,133.2265,137.0343,298.9087,14.0507,58.7206,9.1129,34.316
7/1/2012 21:00,0.7982,2.7717,3.4184,3.3207,3.5492,326.8641,226.8492,124.7927,133.5254,142.4293,296.9196,0,0,0,34.222
7/1/2012 22:00,0.6492,2.6633,3.3844,3.1525,3.35,332.49,233.4575,132.4067,143.8641,154.9105,295.4981,0,0,0,30.708
7/1/2012 23:00,0.5906,2.9344,3.8584,3.9206,4.2917,342.3795,248.591,152.8901,161.083,17.4733,294.8999,0,0,0,27.92
7/2/2012 0:00,0.6075,3.224,4.291,4.4579,4.9168,14.4653,195.3741,12.6285,15.1343,20.9731,294.087,0,0,0,46.87
7/2/2012 1:00,0.638,3.4448,4.5972,4.833,5.3559,4.6035,10.924,17.3731,22.4729,27.2224,293.4097,0,0,0,46.87
7/2/2012 2:00,0.6127,3.4361,4.6146,4.924,5.5073,11.9158,17.1874,22.5643,27.1882,31.2666,292.2104,0,0,0,46.87
7/2/2012 3:00,0.6079,3.6074,4.8937,5.2129,5.79,12.4206,18.6078,24.9142,29.4446,33.2607,291.7001,0,0,0,46.87
7/2/2012 4:00,0.5402,3.7164,5.1774,5.4551,6.0159,12.6094,19.5967,26.7308,31.7644,35.7564,291.5321,0,0,0,46.87
7/2/2012 5:00,0.5309,3.7338,5.2208,5.4931,6.0533,15.5342,22.6823,29.9748,35.1343,39.3633,290.9305,15.4778,61.499,9.8511,47.575
7/2/2012 6:00,0.5673,3.8395,5.3308,5.5179,6.0286,19.4397,26.9148,34.5418,40.2206,44.7642,291.9262,106.3177,285.3973,46.9318,45.362
7/2/2012 7:00,0.7949,3.9089,5.1295,5.223,5.7437,27.1953,32.952,38.8247,46.2946,51.2787,294.6706,280.6421,533.0353,94.7533,41.265
7/2/2012 8:00,1.0783,3.2467,3.9064,4.6152,5.2128,42.8802,44.0797,45.3041,53.8158,58.3574,299.9387,478.7045,666.0599,131.226,34.205
7/2/2012 9:00,1.2784,3.3085,3.8757,4.1902,4.3911,61.9414,62.5525,63.1734,65.2177,66.2159,301.4485,664.5149,741.6679,159.0715,15.335
7/2/2012 10:00,1.198,2.994,3.4855,3.7361,3.8713,74.0465,74.4247,74.8108,76.2262,76.442,304.6808,819.994,789.4537,178.1152,2.819
7/2/2012 11:00,0.9777,2.3697,2.7439,2.943,3.0412,86.4888,86.5446,86.6067,87.9791,87.9285,305.9079,924.4249,806.1507,194.7589,1.432
7/2/2012 12:00,0.6654,1.5753,1.8159,2.007,2.0787,104.0645,103.442,102.8058,104.8176,104.5406,306.6488,979.8493,815.885,201.8706,1.432
7/2/2012 13:00,0.4518,1.056,1.2151,1.4201,1.48,130.7441,129.1068,127.4436,128.0668,127.1392,306.8916,981.8951,821.0994,199.6151,1.432
7/2/2012 14:00,0.3993,0.8749,0.995,1.1499,1.1895,170.3448,167.4672,164.5237,160.3093,158.6428,307.9151,915.713,792.7659,199.0379,2.729
7/2/2012 15:00,0.4367,0.9118,1.0274,1.0952,1.109,207.218,205.3441,203.4297,197.8226,196.1341,308.4752,804.4436,764.6183,186.1257,5.119
7/2/2012 16:00,0.5012,1.0403,1.1706,1.1994,1.1961,243.7267,244.2659,244.817,242.018,241.5678,308.5873,654.3477,727.2849,161.8938,35.192
7/2/2012 17:00,0.636,1.3856,1.5723,1.6448,1.6406,251.3103,252.9902,254.7042,254.2446,254.4689,308.7231,468.3716,649.2572,133.1204,41.265
7/2/2012 18:00,0.8393,2.147,2.5089,2.6591,2.6873,238.5858,240.0673,241.5781,243.0061,243.3064,308.5143,271.7356,515.8269,94.884,45.253
7/2/2012 19:00,0.8226,4.0568,5.3269,5.2068,5.4569,232.9143,233.9326,234.9657,236.231,236.7265,306.4707,100.6023,270.0199,45.8503,66.322
7/2/2012 20:00,1.1932,5.6875,7.423,7.4668,8.0028,241.5324,242.1706,242.822,243.733,244.3122,303.5472,13.7105,54.6741,9.1872,67.097
7/2/2012 21:00,1.2151,5.7466,7.489,7.8746,8.5263,247.3239,248.0799,248.8545,248.6746,248.9637,300.0882,0,0,0,66.322
7/2/2012 22:00,1.0538,5.3501,7.0591,7.8016,8.5675,254.1262,253.9564,253.7872,253.25,253.0092,298.2078,0,0,0,63.342
7/2/2012 23:00,0.7635,4.6187,6.2876,7.1084,7.9486,253.2732,253.5662,253.8639,252.7533,252.3059,296.6699,0,0,0,47.19
7/3/2012 0:00,0.5028,3.8875,5.5287,6.2487,7.0372,241.859,245.0275,248.2619,247.7916,248.0596,295.4592,0,0,0,44.367
7/3/2012 1:00,0.3692,3.3431,4.8878,5.3702,6.0099,230.9648,236.1972,241.5348,243.4672,244.8399,294.1912,0,0,0,44.367
7/3/2012 2:00,0.4926,3.2027,4.4161,4.6718,5.1869,229.1414,234.5915,240.1534,243.6385,245.1537,293.0429,0,0,0,44.367
7/3/2012 3:00,0.6193,2.9416,3.8349,4.0039,4.4506,223.9829,231.3024,238.7733,242.4489,243.5346,292.3374,0,0,0,44.367
7/3/2012 4:00,0.6316,2.4966,3.1514,3.3901,3.8554,225.4426,232.655,240.0134,242.7095,242.622,293.8754,0,0,0,44.367
7/3/2012 5:00,0.1527,1.415,2.0777,2.4201,2.939,293.1214,269.7743,245.9522,248.6886,246.8187,294.5728,14.7317,55.7688,9.8456,47.455
7/3/2012 6:00,0.1549,0.5056,0.6153,1.1547,1.7448,59.0968,154.9545,252.7697,257.0001,251.9679,293.5801,102.6133,267.7892,47.5685,42.091
7/3/2012 7:00,0.6765,0.5019,0.4716,0.1698,0.7374,83.7584,95.2708,107.0211,217.3687,243.145,295.0984,270.7207,496.5826,99.5368,40.468
7/3/2012 8:00,0.2595,0.531,0.5968,0.3286,0.4237,110.6065,111.1265,111.656,147.3456,207.0112,299.5306,464.1419,621.0281,140.5537,36.198
7/3/2012 9:00,0.2185,0.4751,0.5403,0.5784,0.6146,189.4678,191.4479,193.4651,196.4896,201.0082,300.911,650.6739,707.7455,168.5217,11.956
7/3/2012 10:00,0.5658,1.2917,1.4806,1.5741,1.6145,246.2764,247.7133,249.1818,248.9396,249.4711,304.3625,806.2718,761.8308,187.486,2.487
7/3/2012 11:00,0.8417,1.9149,2.1929,2.3024,2.3349,236.8507,237.8307,238.8315,238.0756,238.2971,305.2603,917.1347,792.8699,199.4416,1.432
7/3/2012 12:00,0.983,2.2264,2.5465,2.6592,2.6832,232.6527,233.7665,234.9011,234.5208,234.7318,306.4748,974.9737,808.1364,204.8512,1.432
7/3/2012 13:00,1.0304,2.3265,2.6603,2.7616,2.7806,235.6001,237.0941,238.6149,238.5875,239.0281,307.0875,974.0682,807.6074,204.9238,1.432
7/3/2012 14:00,1.1558,2.6605,3.0534,3.1719,3.2102,237.8169,239.2457,240.7046,240.8199,241.2523,308.4687,914.9034,792.0685,199.3308,1.432
7/3/2012 15:00,1.2965,3.0627,3.5283,3.6635,3.7183,240.3065,241.6004,242.9145,243.3138,243.807,309.1026,802.8793,760.6163,187.1716,2.804
7/3/2012 16:00,1.4916,3.6227,4.1963,4.3506,4.4318,242.3857,243.7076,245.0554,245.7087,246.1772,309.1375,647.7611,710.267,166.839,32.641
7/3/2012 17:00,1.7246,4.4364,5.1909,5.3668,5.4956,239.9626,241.2812,242.6225,243.6704,244.101,308.6188,462.9648,631.6449,136.906,39.183
7/3/2012 18:00,1.8764,5.5367,6.6366,6.9531,7.3066,234.2686,235.1895,236.1346,237.2593,237.4976,308.1533,267.8976,500.0132,96.8648,41.024
7/3/2012 19:00,1.7377,6.3145,7.8555,8.358,9.0653,234.3571,235.289,236.2394,237.336,237.7189,306.1495,98.481,254.6982,46.5002,54.954
7/3/2012 20:00,1.4997,6.2078,7.9024,8.7682,9.7724,235.4543,236.8701,238.307,240.305,241.3551,303.8322,13.0915,46.4004,9.3533,49.932
7/3/2012 21:00,1.3166,5.8532,7.5448,8.5189,9.618,231.2266,233.1239,235.055,239.0319,241.1287,301.1313,0,0,0,44.367
7/3/2012 22:00,1.0691,5.2945,6.9577,7.6514,8.6246,220.6397,224.6456,228.7333,236.0909,240.5772,298.8001,0,0,0,44.367
7/3/2012 23:00,0.8455,4.548,6.0646,6.3326,7.0623,214.1356,219.7737,225.5313,236.3469,243.3142,297.5785,0,0,0,44.367
7/4/2012 0:00,0.6297,3.6649,4.9552,4.9957,5.4887,214.0247,222.0114,230.1554,243.464,253.2207,295.9679,0,0,0,39.682
7/4/2012 1:00,0.7833,2.9767,3.7314,3.7384,4.1874,217.8301,230.059,242.5308,258.2744,270.4427,296.8468,0,0,0,39.682
7/4/2012 2:00,0.521,2.1865,2.7897,2.7816,3.176,213.828,232.5587,251.6732,270.0884,284.3693,295.5414,0,0,0,39.682
7/4/2012 3:00,0.3404,1.6826,2.2084,2.2078,2.5261,215.1437,238.1784,261.6779,280.4934,296.0123,295.3074,0,0,0,39.682
7/4/2012 4:00,0.2701,1.5407,2.0771,2.0709,2.3497,242.2189,259.3391,276.8111,292.3272,307.8078,294.8678,0,0,0,39.682
7/4/2012 5:00,0.4559,1.7782,2.2395,2.2083,2.5086,274.6722,284.181,293.8818,306.1278,319.877,294.4909,14.2492,53.5929,9.6645,39.968
7/4/2012 6:00,0.3388,1.8469,2.4663,2.4967,2.8892,294.5945,303.336,312.2496,322.537,333.5535,294.6022,101.0616,262.7324,47.3682,39.682
7/4/2012 7:00,0.3628,1.5105,1.924,2.2165,2.7139,305.8693,312.9293,320.1279,334.6642,344.3249,296.0796,270.3906,499.001,98.32,37.131
7/4/2012 8:00,0.4502,1.1371,1.3256,1.5327,1.7091,326.335,329.3658,332.4573,337.8448,342.552,299.0654,464.762,627.6038,138.8385,31.307
7/4/2012 9:00,0.2968,0.7089,0.8178,0.9264,0.9777,302.5315,306.4145,310.3816,311.7933,315.049,300.6823,649.143,706.7697,168.6323,22.736
7/4/2012 10:00,0.4155,0.9355,1.0695,1.1566,1.185,277.2447,281.5572,285.9569,288.5712,291.0897,303.5194,804.0509,758.6975,188.3569,3.267
7/4/2012 11:00,0.6713,1.5394,1.7633,1.8806,1.9236,271.7046,274.1385,276.6262,278.3644,279.8507,304.6496,915.2691,790.5583,200.1949,1.432
7/4/2012 12:00,0.903,2.0818,2.3884,2.5204,2.5784,260.5124,262.3571,264.2343,265.8308,266.9323,305.4878,972.6842,804.851,206.0771,1.432
7/4/2012 13:00,1.1768,2.7714,3.1946,3.341,3.4332,255.9578,257.4762,259.0308,260.456,261.3011,306.1336,971.5948,803.6965,206.4359,1.432
7/4/2012 14:00,1.4246,3.4499,3.9938,4.1277,4.2766,257.0857,258.4128,259.7675,261.1107,261.8343,307.3719,912.2914,787.3862,201.1014,1.432
7/4/2012 15:00,1.6917,4.2062,4.8915,5.0141,5.2334,259.5955,260.815,262.0533,263.3203,264.0397,307.8422,799.7076,753.8335,189.5192,2.804
